PMemb,Cluster,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,matched_observations,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,Ecl_Lon,Ecl_Lat,ruwe,mag
0.5,NGC_884,4.58457E+17,35.43572633,0.039464728,57.26517957,0.04842806,0.411068879,0.063817095,6.44136,-0.625982253,0.115316517,-0.992236277,0.113577665,0.2864114,0.001940273,-0.1775545,-0.08429478,-0.2363882,-0.1783842,-0.1172823,0.3487947,0.3148086,0.3258337,274,273,1.22214,296.5882,4.71885,1.5004116,0.011139497,0.02344697,31,13,0.1254281,35,282,4501.106604,4.285009243,1050.431,16.55507,25,1901.025815,15.35551991,123.8008,17.15392,28,4408.810483,32.24900261,136.7115,15.65112,1.401841,1.502801,0.5988503,0.9039507,134.9362927,-3.486744698,54.69964111,40.32014127,1.0473274,16.55507
0.7,NGC_884,4.58408E+17,35.52828259,0.02224933,57.12446152,0.027670895,0.34239559,0.033410524,10.24814,-0.588771193,0.059582123,-1.126946535,0.066792555,0.3496245,0.08014126,-0.3110301,-0.2323103,-0.2985149,-0.3585844,-0.3958525,0.3736263,0.3305272,0.4546372,219,218,-2.351761,167.4854,31.56531,1.6342243,0.006373135,0.04697453,25,13,0.08227083,30,224,25465.34125,16.47776209,1545.437,14.67349,20,14816.24841,57.25983356,258.7546,14.92454,19,16269.05375,38.89713316,418.2584,14.23351,1.220691,0.6910286,0.25105,0.4399786,135.0318449,-3.601726469,54.68089365,40.17144236,0.9504705,14.67349
0.4,NGC_884,4.58456E+17,35.46115349,0.024336457,57.26448861,0.032074987,0.498879778,0.037080228,13.45406,-0.704142748,0.067054409,-1.398881903,0.078498505,0.4182344,0.1136592,-0.1501164,-0.1025806,-0.1762972,-0.167586,-0.1213749,0.2665326,0.1506009,0.4437635,265,254,9.294033,518.233,236.5692,1.6392214,0.00619323,0.03200696,30,13,0.05891099,32,257,176779.5613,80.16348239,2205.238,12.56979,30,119401.7972,2084.623237,57.2774,12.65886,25,142702.2385,1569.291612,90.93417,11.87584,1.48266,0.7830181,0.08907509,0.693943,134.949472,-3.482684618,54.71557961,40.31367227,1.2325622,12.56979
0.7,NGC_884,4.58416E+17,35.85725637,0.029967814,57.33192291,0.036411816,0.34151685,0.046881131,7.28474,-0.634178075,0.108524331,-0.973340699,0.092708868,0.3621233,-0.09319839,-0.02219578,-0.1840027,-0.1233851,-0.223793,-0.2447986,0.1828607,0.2356984,0.3437734,247,246,-2.750097,184.9653,10.48228,1.5763574,0.007465852,-0.005461228,28,12,0.1159731,31,253,9339.730825,5.137024059,1818.121,15.76253,26,4592.027714,16.89048689,271.8707,16.19638,28,6998.629613,12.56927627,556.8045,15.14939,1.241006,1.046989,0.4338474,0.613142,135.1273127,-3.345467245,55.00719894,40.28406774,0.91934144,15.76253
0.3,NGC_884,4.58461E+17,35.62271428,0.036786458,57.26924257,0.047140094,0.443105872,0.061987766,7.14828,-0.328236239,0.116531947,-0.679070684,0.130859062,0.3602098,-0.1110189,-0.2181872,-0.120462,-0.2527064,-0.1773426,-0.07456119,0.3662308,0.1687572,0.4345795,263,262,4.229043,364.4544,5.868846,1.5410938,0.009304633,0.03828791,30,13,0.14067,33,278,7192.017439,4.864971812,1478.327,16.04624,28,3402.935152,12.06086993,282.1467,16.52175,25,5790.944222,14.6715699,394.7051,15.35505,1.278345,1.166707,0.4755154,0.6911917,135.0300188,-3.448183513,54.82194025,40.28090379,1.2339901,16.04624
0.1,NGC_884,4.58462E+17,35.64597192,0.02316226,57.26698356,0.029288317,0.421628437,0.039752796,10.60626,-0.386057739,0.070438328,-1.174021855,0.07590288,0.3166289,0.002661316,-0.2264269,-0.261212,-0.2522132,-0.3613186,-0.3072269,0.4217808,0.3228444,0.4054465,255,252,5.654372,394.2831,176.7776,1.6298238,0.005332471,-0.05548906,29,12,0.06232915,33,239,137015.3625,37.4085858,3662.672,12.84644,33,79248.07799,163.6748496,484.1799,13.10392,32,87261.26526,97.72717589,892.9069,12.40987,1.21526,0.6940498,0.2574739,0.4365759,135.0426242,-3.445963253,54.83561579,40.27352864,1.0229069,12.84644
0.5,NGC_884,4.58408E+17,35.53988037,0.024108488,57.09960773,0.029093945,0.462709061,0.035715879,12.95528,-0.530686463,0.066601999,-1.007143082,0.072083215,0.4375917,0.0944984,-0.2072728,-0.2280842,-0.1482304,-0.3006177,-0.3159296,0.3810187,0.2641003,0.4416392,244,244,-1.735357,202.4344,20.48368,1.6064925,0.005601652,0.03155488,28,13,0.08740285,31,253,16994.53932,5.539675855,3067.786,15.11259,25,9329.104428,27.43483947,340.0459,15.42679,25,11505.74388,16.1789152,711.1567,14.60963,1.225973,0.8171549,0.3141956,0.5029593,135.0463314,-3.622900596,54.67458439,40.14626062,0.987102,15.11259
0.2,NGC_884,4.58416E+17,35.87482285,0.015733114,57.32728811,0.01986566,0.387147178,0.024080305,16.07734,-0.260951299,0.045406441,-1.176964345,0.049276649,0.3943435,-0.02504149,-0.3159971,-0.2678019,-0.1791845,-0.3264475,-0.3543311,0.3999423,0.3014686,0.438894,235,235,-6.269232,119.6085,101.9742,1.5994939,0.003697515,0.06779517,27,13,0.06611913,30,244,81385.93108,20.52768418,3964.691,13.41199,28,43497.36619,82.25425068,528.816,13.75523,27,56442.27722,44.35412199,1272.537,12.88291,1.227972,0.8723221,0.3432388,0.5290833,135.1378338,-3.346507582,55.01589738,40.27586028,0.9000708,13.41199
0.7,NGC_884,4.58461E+17,35.61990323,0.02299842,57.26617287,0.029886356,0.438637997,0.037811104,11.60077,-0.689060487,0.069310273,-1.31363097,0.07721393,0.3330092,0.01619944,-0.2361932,-0.1997329,-0.2249319,-0.2853415,-0.3466403,0.4007854,0.285765,0.4238259,264,263,4.045483,360.4044,301.9401,1.6638604,0.005812048,0.03001014,30,13,0.05869028,32,274,217501.3889,47.47332633,4581.549,12.34471,29,129461.3419,302.8429789,427.4867,12.57104,26,133787.6323,115.3463214,1159.878,11.94588,1.210332,0.6251583,0.2263279,0.3988304,135.0296504,-3.451589116,54.81843025,40.27876768,0.9443573,12.34471
0.4,NGC_884,4.58415E+17,35.84140254,0.048086806,57.23406458,0.060900686,0.327437171,0.077176712,4.242694,-0.621381445,0.147527083,-1.23189187,0.166146367,0.4206872,-0.09631807,-0.2132104,-0.1360334,-0.1669739,-0.176063,-0.03699519,0.33891,0.1791145,0.4302715,267,265,-0.2621649,253.4115,3.453493,1.4946433,0.01132464,0.04554216,31,13,0.174365,32,266,3480.814436,2.790786575,1247.252,16.83416,27,1532.475033,20.89883789,73.32824,17.38791,26,3052.455844,9.998103471,305.3035,16.0503,1.317201,1.337608,0.5537415,0.7838669,135.1534012,-3.440184983,54.94287364,40.19898695,0.98106575,16.83416
0.6,NGC_884,4.58416E+17,35.88999843,0.029196068,57.32314989,0.037539362,0.329294561,0.046685734,7.05343,-0.568871777,0.087749066,-1.213445954,0.095478941,0.3639116,-0.03977284,-0.2602279,-0.1992316,-0.1608439,-0.2455162,-0.2859009,0.3709011,0.2575714,0.3858107,254,247,0.4355561,251.0255,10.62446,1.5277206,0.007339428,0.04744635,29,13,0.107581,31,261,9708.709242,4.891835738,1984.676,15.72046,30,4511.047005,12.19700115,369.8489,16.21569,31,7729.971773,10.05637453,768.6639,15.04148,1.260829,1.174219,0.4952326,0.6789865,135.1469709,-3.347529523,55.0233393,40.26864867,1.0734236,15.72046
0.3,NGC_884,4.58407E+17,35.55254269,0.050942877,57.10101988,0.068382863,0.487917105,0.078039657,6.252169,-0.546320641,0.135137301,-0.693671399,0.153635419,0.469502,0.1624719,-0.1497705,-0.1623064,-0.0193837,-0.1959844,-0.2560827,0.3383785,0.1973553,0.3657615,264,262,2.869406,326.914,3.199641,1.4813582,0.012701615,0.07632232,30,12,0.1589407,34,280,3615.197836,9.151889184,395.022,16.79304,26,1454.852116,14.10997936,103.108,17.44434,27,3337.544299,23.23596886,143.637,15.95335,1.325625,1.49099,0.6513062,0.8396835,135.0523158,-3.619208993,54.68351781,40.14462791,1.1144567,16.79304
0.4,NGC_884,4.58452E+17,35.41146399,0.013715508,57.03716839,0.019785725,0.387952507,0.022448685,17.28175,-0.5061426,0.040047155,-1.323165177,0.050181976,0.3854936,0.1216383,-0.144287,-0.1978758,-0.09026521,-0.22086,-0.4338225,0.3391421,0.1562571,0.356145,282,282,-2.841955,214.7852,87.15813,1.6418526,0.003361414,0.0291075,32,13,0.06350981,34,300,71958.55279,18.57755456,3873.414,13.54566,29,42538.70421,89.79987426,473.7056,13.77943,30,44558.15613,44.94022881,991.4982,13.1396,1.210375,0.6398258,0.2337675,0.4060583,135.0020765,-3.70549527,54.55727252,40.11928137,0.98200494,13.54566
0.7,NGC_884,4.58457E+17,35.42361205,0.013429583,57.26894312,0.019221067,0.332776958,0.023228612,14.32617,-0.580739273,0.039800925,-0.985621991,0.04733083,0.2428574,0.1281346,-0.09867121,-0.08035832,-0.2038194,-0.1743324,-0.3356387,0.3374845,0.2454013,0.3210433,272,272,-6.611022,141.0781,91.29695,1.6391342,0.003553549,0.02986467,31,13,0.0592369,34,272,73441.42748,19.24412996,3816.303,13.52351,32,43184.02672,122.2501618,353.2431,13.76308,33,46857.78025,114.414717,409.5433,13.08497,1.226036,0.6781149,0.2395678,0.4385471,134.928836,-3.485450123,54.69396294,40.32633258,0.82524455,13.52351
0.1,NGC_884,4.58414E+17,35.79527345,0.02300184,57.23006084,0.029301533,0.3689123,0.035457682,10.4043,-1.259447315,0.065589629,-1.223365107,0.07102589,0.4558853,0.02586422,-0.260919,-0.2408836,-0.1062001,-0.2843275,-0.3032559,0.3823003,0.2475626,0.4191621,253,253,-3.788581,172.308,21.44312,1.5461724,0.005201292,0.04748901,29,13,0.08564444,29,247,18119.381,6.605100895,2743.241,15.04301,22,8659.15364,24.36270098,355.4267,15.5077,23,13970.21253,18.98305974,735.9305,14.39891,1.248904,1.108788,0.4646931,0.6440945,135.1313455,-3.452621912,54.91102889,40.20590151,0.9361845,15.04301
0.2,NGC_884,4.58439E+17,35.95817732,0.097894752,57.34333812,0.136946461,0.323789008,0.16839475,1.922798,-1.082629932,0.295852604,-1.144107024,0.345471966,0.3274459,-0.1005616,-0.2121892,-0.1302225,-0.1783658,-0.1779333,0.0272986,0.2799423,0.2346694,0.329193,208,208,2.819194,264.4724,0.899851,1.4632896,0.02773222,0.06537266,24,13,0.334894,26,224,1332.808306,2.296018411,580.4868,17.87645,24,475.9252208,6.323281188,75.26555,18.65754,24,1340.365035,12.19565514,109.9051,16.94386,1.362754,1.713678,0.7810955,0.9325829,135.1744487,-3.315759979,55.07823056,40.27141395,1.0919244,17.87645
0.7,NGC_884,4.58462E+17,35.57065145,0.026074817,57.27192889,0.037632677,0.391717108,0.049617789,7.894691,-0.806552818,0.086543532,-1.164067425,0.126470176,0.3643654,-0.09405003,-0.204372,-0.08873635,-0.07806238,-0.1369175,-0.2349102,0.3336199,-0.1604592,0.381215,247,238,8.646125,472.8475,262.5778,1.660548,0.006393792,0.01360643,29,11,0.08051512,35,287,6251971.576,2515.422072,2485.456,8.698323,34,3869418.272,8130.785672,475.8972,8.882274,33,3789026.545,8808.606504,430.1505,8.3156,1.224965,0.5666733,0.1839504,0.3827229,135.0026187,-3.455362147,54.79001318,40.29527245,0.9133553,8.698323
0.6,NGC_884,4.58407E+17,35.67782447,0.03069425,57.10766054,0.040139397,0.3955846,0.04829031,8.191801,-0.849394395,0.090609088,-1.043730262,0.09225894,0.4499809,0.1232776,-0.0887878,-0.1707094,-0.08384677,-0.2230575,-0.2971445,0.3262027,0.2536015,0.3948536,236,234,1.433357,260.3384,11.1504,1.5733982,0.007652869,0.04858955,28,13,0.1066007,31,250,9955.53436,6.769565173,1470.631,15.6932,29,5320.651552,36.89483262,144.2113,16.03648,28,7350.028339,33.08307681,222.1688,15.0962,1.272727,0.940279,0.3432722,0.5970068,135.1140133,-3.589506055,54.76783544,40.1218665,1.1166848,15.6932
0.9,NGC_884,4.58407E+17,35.56403847,0.024984671,57.09929861,0.033570198,0.355234406,0.042945711,8.271708,-0.742079249,0.075612223,-1.152070281,0.086761812,0.3377445,-0.008645501,-0.1911299,-0.205472,-0.1733859,-0.2727675,-0.2620081,0.3574007,0.3282355,0.3577585,257,256,0.5403283,262.6143,14.01816,1.5927696,0.006447278,0.02573835,29,13,0.09652871,32,269,12269.34989,5.979973797,2051.74,15.46631,24,6635.484538,26.54453134,249.9756,15.79671,24,8533.98675,15.2629956,559.1292,14.93404,1.236371,0.8626661,0.3303947,0.5322714,135.0587839,-3.618676386,54.68996495,40.1404252,1.0789917,15.46631
0.2,NGC_884,4.58416E+17,35.91059962,0.027681513,57.31555091,0.035112813,0.287912407,0.042551815,6.76616,-0.397694546,0.077574131,-1.029799977,0.089285084,0.4416419,0.1071264,-0.1910077,-0.180805,-0.09883791,-0.228121,-0.1957872,0.366986,0.169872,0.4656828,237,220,11.04748,533.8594,435.7125,1.6210065,0.006996678,0.06168927,27,13,0.06483478,29,225,551422.3211,438.3742421,1257.88,11.33465,27,309750.585,813.9691578,380.5434,11.62386,28,355505.275,303.9551131,1169.598,10.8848,1.206436,0.7390528,0.2892027,0.4498501,135.1600694,-3.350769559,55.03234842,40.25706334,1.053676,11.33465
0.7,NGC_884,4.58407E+17,35.68136187,0.022882795,57.08679762,0.030888082,0.448503964,0.038121781,11.76503,-0.356748774,0.06799199,-0.922895543,0.081778431,0.3113968,0.05468195,-0.1948583,-0.1715388,-0.2224429,-0.2570498,-0.2955268,0.3543292,0.2459456,0.419071,280,271,9.595473,553.2905,269.0132,1.6984428,0.006426618,0.04191124,34,13,0.05991581,36,285,4117461.264,1225.889983,3358.753,9.151792,36,2567234.793,2159.077836,1189.042,9.327724,34,2292518.512,2012.533593,1139.121,8.861137,1.180279,0.4665871,0.1759329,0.2906542,135.1230496,-3.608416906,54.7585876,40.10214514,0.8736842,9.151792
0.3,NGC_884,4.58417E+17,35.82259525,0.034936142,57.3275145,0.042190246,0.357853424,0.056350535,6.350489,-0.317602575,0.107380732,-1.117817387,0.114617619,0.3299894,-0.1425695,-0.2677624,-0.240613,-0.1613271,-0.2674206,-0.1749042,0.358667,0.3147273,0.3499282,255,255,-0.4038104,240.4287,7.05745,1.5138704,0.00875308,-0.003780719,29,13,0.1250365,31,261,6479.462007,3.893872876,1664.015,16.15952,23,2872.222482,11.39225735,252.1206,16.70584,25,5427.238437,13.3068784,407.8521,15.42547,1.280887,1.280371,0.5463238,0.7340469,135.1112794,-3.356112311,54.98252772,40.2879817,1.006407,16.15952
0.2,NGC_884,4.58461E+17,35.62301066,0.02209144,57.26537236,0.029331291,0.324912652,0.036648198,8.86572,-0.613005882,0.068535231,-0.656688887,0.077187268,0.3189086,-0.04072269,-0.244882,-0.1846305,-0.1657098,-0.2291934,-0.3750577,0.4053392,0.2231425,0.3510896,253,251,-3.585879,174.1956,20.14709,1.5606146,0.005618334,0.01481257,29,13,0.0888274,32,261,16753.94103,6.056189098,2766.417,15.12807,30,8288.685911,15.12351594,548.066,15.55517,28,12638.32851,23.85234194,529.8569,14.5077,1.24908,1.047478,0.4271002,0.6203775,135.0315071,-3.451760839,54.81998043,40.27733045,0.9314384,15.12807
0.4,NGC_884,4.58407E+17,35.59681963,0.05662051,57.09507962,0.075074933,0.476069276,0.093791188,5.075842,-0.395238879,0.167067078,-1.221973753,0.204800259,0.3769495,0.1212709,-0.08782029,-0.09560589,-0.1896951,-0.1718423,-0.1189922,0.3350182,0.1651605,0.4717622,259,259,-1.325071,224.6748,2.40136,1.5358329,0.014858941,0.07647179,30,13,0.2086328,34,275,2521.011749,2.938310172,857.9801,17.18443,25,1141.812647,10.04966583,113.617,17.7074,25,2216.20791,14.19304265,156.1475,16.39789,1.332013,1.309507,0.5229721,0.7865353,135.0769909,-3.616503715,54.70873352,40.1290674,0.9257115,17.18443
0.8,NGC_884,4.58406E+17,35.66525308,0.013460828,57.08044588,0.019272833,0.401622855,0.022865179,17.56483,-0.746827778,0.040304936,-1.058872932,0.050317062,0.2910407,0.09566913,-0.1467336,-0.1784017,-0.2241153,-0.2840242,-0.3383078,0.3241613,0.2768138,0.4247016,253,253,-3.200777,182.7827,100.5169,1.677043,0.003640636,0.1120181,29,12,0.06445616,32,271,80526.11537,31.20067613,2580.909,13.42352,31,50351.37605,122.7558602,410.1749,13.59636,28,46743.30532,66.2354353,705.7145,13.08762,1.205754,0.5087385,0.1728363,0.3359022,135.1170201,-3.617403645,54.74470677,40.10008604,0.88968945,13.42352
0.1,NGC_884,4.58457E+17,35.45107181,0.029180051,57.2681875,0.040474375,0.326540991,0.049208113,6.635918,-0.728292214,0.095363883,-0.355629108,0.0969223,0.1747344,0.02983877,-0.0627194,0.007157984,-0.1884871,-0.01698506,-0.315447,0.2751111,0.2032217,0.1680031,245,243,-1.823191,199.8037,9.255061,1.5657564,0.008587874,-0.01514457,28,12,0.1017065,32,262,8518.428994,4.247042612,2005.732,15.86247,29,4313.760853,11.46150991,376.3693,16.26425,29,6266.103729,14.81669341,422.9084,15.26943,1.241997,0.9948215,0.4017811,0.5930405,134.9430714,-3.481077288,54.71116903,40.31933716,0.9543686,15.86247
0.8,NGC_884,4.58462E+17,35.59293764,0.020575032,57.27158644,0.02715394,0.397635735,0.034089206,11.66456,-0.705859389,0.063345226,-1.020022291,0.068967204,0.3531346,0.00390787,-0.171616,-0.2049927,-0.1319757,-0.2583849,-0.2647083,0.3597354,0.260126,0.3833258,262,261,-3.050658,192.4383,22.44419,1.5928639,0.005209902,0.04202405,30,13,0.08222476,32,278,18677.76644,7.459975258,2503.73,15.01005,25,10085.31304,16.19444547,622.7637,15.34216,24,12863.38446,30.94579425,415.6747,14.48853,1.228664,0.8536329,0.3321114,0.5215216,135.0140695,-3.451533958,54.80412848,40.28985193,0.9441693,15.01005
0.7,NGC_884,4.58408E+17,35.53102998,0.019120925,57.09812196,0.022057197,0.444172892,0.028758574,15.44489,-0.769326582,0.052016037,-1.201346795,0.055636263,0.4515808,0.182946,-0.1294207,-0.2216472,-0.1057912,-0.2926712,-0.3201476,0.4407561,0.2519398,0.4545916,248,247,-1.546661,208.9382,51.28722,1.6781126,0.003951042,-1.07E-04,28,12,0.07154115,35,260,42078.40438,11.64571594,3613.209,14.12822,26,25655.53036,52.69038234,486.9111,14.32844,23,25057.29759,42.06233662,595.7181,13.76458,1.205198,0.5638514,0.2002182,0.3636332,135.0423198,-3.62594858,54.66806382,40.14695042,0.97747445,14.12822
0.9,NGC_884,4.58462E+17,35.5158205,0.018698644,57.27843695,0.025036015,0.43744565,0.03319359,13.17862,-0.807637673,0.058352208,-1.108452185,0.064125779,0.3022611,0.04022819,-0.1676226,-0.1742575,-0.2499773,-0.2828968,-0.2943141,0.4076793,0.2835883,0.4149535,272,269,-2.250373,215.0111,28.8559,1.6073753,0.004953931,0.006653027,31,13,0.07773767,33,274,23856.78992,7.810789307,3054.338,14.74434,31,13141.1037,23.74114315,553.5161,15.05481,31,16021.17452,24.41259273,656.2668,14.25018,1.222389,0.8046246,0.3104725,0.4941521,134.9724916,-3.459443107,54.75844066,40.3137456,0.9921178,14.74434
0.6,NGC_884,4.58407E+17,35.54641597,0.027371649,57.09613217,0.036938294,0.476196983,0.044267931,10.75715,-0.54291576,0.07936236,-0.882232961,0.09268178,0.3888959,0.08676923,-0.1462659,-0.1613204,-0.1430454,-0.2255477,-0.2363609,0.3214385,0.2152195,0.4040276,277,277,-0.1562009,267.7129,10.24444,1.5678813,0.007044694,0.06078812,32,13,0.1026506,34,294,9080.448546,4.959799884,1830.809,15.7931,27,4621.871755,19.42722503,237.907,16.18934,26,6758.911051,16.51557049,409.2448,15.18723,1.253328,1.002114,0.396245,0.6058693,135.0508694,-3.624943235,54.67686672,40.14160881,1.0376885,15.7931
0.6,NGC_884,4.58417E+17,35.8341637,0.021833539,57.32029787,0.03166329,0.406369775,0.037136936,10.94247,-0.904137079,0.070643293,-1.041312003,0.09861083,0.4247307,-0.09531635,-0.1228204,0.01231442,-0.3213825,8.77E-04,0.1538844,0.1487196,-0.1037889,0.5552691,236,235,-3.405128,163.8929,24.74555,1.5527902,0.005425578,0.1019603,27,12,0.1105784,30,240,20418.83799,8.328677114,2451.63,14.91329,22,9912.568626,20.38383541,486.2956,15.36092,24,15610.13161,15.1520627,1030.231,14.2784,1.249959,1.08252,0.4476347,0.6348848,135.1196599,-3.360705268,54.98594797,40.27880126,0.95730907,14.91329
0.6,NGC_884,4.5841E+17,35.77227561,0.021278313,57.11631084,0.029128755,0.423866713,0.035014251,12.10555,-0.817783693,0.063243884,-0.972269244,0.078471845,0.3638048,0.09021325,-0.1387251,-0.1498365,-0.1715661,-0.2099986,-0.2064859,0.2943619,0.1481548,0.4396584,280,274,5.830179,427.2482,375.9568,1.7007586,0.005604423,0.06795608,32,13,0.05833883,33,275,300597.1882,76.77242889,3915.432,11.9934,29,192771.2004,398.4773621,483.7695,12.13878,32,169077.6325,154.9458965,1091.204,11.6917,1.203767,0.4470778,0.1453791,0.3016987,135.1592137,-3.563620856,54.83340283,40.10805126,0.90443933,11.9934
0.9,NGC_884,4.58406E+17,35.50608447,0.016966934,57.10001396,0.024670541,0.406203013,0.025753127,15.77296,-0.672943452,0.044943396,-1.104698896,0.056267475,0.4802103,0.1645353,-0.1931175,-0.2750374,0.03182694,-0.2635353,-0.4116031,0.3094681,0.1371064,0.3639314,238,238,-2.249881,187.1516,58.432,1.6681395,0.003757659,0.08599791,27,12,0.06913564,32,246,47953.44728,16.54878643,2897.702,13.98632,24,29368.52113,88.08555191,333.4091,14.18168,24,28729.1267,52.25925657,549.7424,13.61611,1.211543,0.5655689,0.1953669,0.3702021,135.0289176,-3.62882692,54.65305359,40.15440382,0.94492376,13.98632
0.7,NGC_884,4.58407E+17,35.60836827,0.021796653,57.08935293,0.030554714,0.461733631,0.036781799,12.55332,-0.646291276,0.063652689,-1.000306653,0.076115074,0.3056959,0.1115728,-0.1432108,-0.1399703,-0.2315838,-0.245811,-0.3218315,0.3290816,0.2754005,0.3963247,262,262,0.6837276,272.1218,18.25899,1.6272542,0.005928047,0.08139685,30,13,0.08699353,32,274,15387.99536,6.5133984,2362.514,15.22041,29,8657.948517,14.97309361,578.2338,15.50785,29,10127.19918,13.48540502,750.9748,14.7482,1.220766,0.759654,0.2874403,0.4722137,135.0848705,-3.619716229,54.71300104,40.12122436,1.0844777,15.22041
0.8,NGC_884,4.58417E+17,35.80458743,0.027305935,57.32113458,0.036173367,0.358563963,0.045952959,7.802848,-0.659143057,0.086404106,-1.039510177,0.105348248,0.342105,-0.1023064,-0.1953342,-0.1281404,-0.2268239,-0.1587612,-0.01276871,0.2918089,0.1538709,0.4283854,257,255,0.2898942,255.8608,11.37853,1.4928889,0.00719703,0.04207938,30,13,0.1141253,31,260,9885.632519,5.411900679,1826.647,15.70085,25,4177.555252,10.57731886,394.9541,16.29908,26,8501.295216,20.39205309,416.8925,14.93821,1.282553,1.360874,0.5982275,0.7626467,135.1043701,-3.365474445,54.96744152,40.28631141,1.0616169,15.70085
0.4,NGC_884,4.58456E+17,35.41261486,0.051667209,57.18554612,0.066889067,0.495009955,0.091666127,5.40014,-0.527731746,0.148385432,-0.923458372,0.153208351,0.2060292,0.06280883,-0.1271891,-0.06184463,-0.2724334,-0.2049272,-0.04595285,0.3413486,0.3723775,0.2787671,263,263,0.555011,270.1259,2.654319,1.4600362,0.014371077,-0.01490921,30,13,0.1585472,32,280,2806.882354,4.203243553,667.7896,17.0678,29,1174.2326,13.69397792,85.7481,17.677,29,2615.873611,14.38379449,181.8625,16.21788,1.35029,1.459124,0.6091976,0.849926,134.9518135,-3.565852396,54.64043461,40.25337117,1.0039259,17.0678
0.7,NGC_884,4.58417E+17,35.75993326,0.020345556,57.32366529,0.025910102,0.35989448,0.0332456,10.82533,-0.616713686,0.062545502,-1.14682936,0.067824225,0.344282,-0.04964268,-0.2482267,-0.2154642,-0.2108441,-0.2787988,-0.291858,0.3857481,0.2854687,0.4076532,270,268,-3.017947,199.1245,23.64921,1.5834149,0.0048893,0.02740571,31,13,0.08235889,33,268,19763.26278,6.591514359,2998.289,14.94872,31,10106.23845,16.25633005,621.6802,15.33991,30,14375.84977,16.04246362,896.1124,14.36784,1.238768,0.9720783,0.3911953,0.580883,135.0808416,-3.371472956,54.94020497,40.2988043,0.9716918,14.94872
